x		f(x)		fa'(x)		fd'(x)		fa''(x)		fd''(x)
-0.730000	0.861337	0.741729	0.007276	2.515105	2.501606
-0.720000	0.868613	0.713507	0.006996	2.501606	2.486731
-0.710000	0.875610	0.685888	0.006723	2.486731	2.470532
-0.700000	0.882333	0.658876	0.006456	2.470532	2.453058
-0.690000	0.888789	0.632477	0.006195	2.453058	2.434358
-0.680000	0.894984	0.606692	0.005941	2.434358	2.414479
-0.670000	0.900925	0.581526	0.005692	2.414479	2.393469
-0.660000	0.906617	0.556980	0.005450	2.393469	2.371373
-0.650000	0.912067	0.533054	0.005214	2.371373	2.348237
-0.640000	0.917280	0.509750	0.004984	2.348237	2.324105
-0.630000	0.922264	0.487067	0.004760	2.324105	2.299019
-0.620000	0.927024	0.465004	0.004542	2.299019	2.273021
-0.610000	0.931566	0.443558	0.004331	2.273021	2.246152
-0.600000	0.935897	0.422729	0.004126	2.246152	2.218453
-0.590000	0.940023	0.402513	0.003927	2.218453	2.189962
-0.580000	0.943949	0.382906	0.003734	2.189962	2.160716
-0.570000	0.947683	0.363904	0.003547	2.160716	2.130753
-0.560000	0.951229	0.345503	0.003366	2.130753	2.100108
-0.550000	0.954595	0.327698	0.003190	2.100108	2.068816
-0.540000	0.957785	0.310484	0.003021	2.068816	2.036909
-0.530000	0.960806	0.293854	0.002858	2.036909	2.004421
-0.520000	0.963664	0.277802	0.002700	2.004421	1.971383
-0.510000	0.966364	0.262321	0.002548	1.971383	1.937825
-0.500000	0.968912	0.247404	0.002402	1.937825	1.903776
-0.490000	0.971314	0.233044	0.002261	1.903776	1.869264
-0.480000	0.973575	0.219232	0.002126	1.869264	1.834317
-0.470000	0.975701	0.205961	0.001995	1.834317	1.798961
-0.460000	0.977696	0.193223	0.001871	1.798961	1.763220
-0.450000	0.979567	0.181007	0.001751	1.763220	1.727120
-0.440000	0.981318	0.169306	0.001637	1.727120	1.690682
-0.430000	0.982955	0.158109	0.001527	1.690682	1.653929
-0.420000	0.984482	0.147409	0.001423	1.653929	1.616883
-0.410000	0.985904	0.137194	0.001323	1.616883	1.579564
-0.400000	0.987227	0.127455	0.001228	1.579564	1.541990
-0.390000	0.988455	0.118181	0.001137	1.541990	1.504180
-0.380000	0.989592	0.109363	0.001051	1.504180	1.466153
-0.370000	0.990644	0.100990	0.000970	1.466153	1.427924
-0.360000	0.991614	0.093051	0.000893	1.427924	1.389509
-0.350000	0.992506	0.085536	0.000820	1.389509	1.350923
-0.340000	0.993326	0.078433	0.000750	1.350923	1.312181
-0.330000	0.994076	0.071732	0.000685	1.312181	1.273295
-0.320000	0.994762	0.065422	0.000624	1.273295	1.234279
-0.310000	0.995386	0.059490	0.000567	1.234279	1.195143
-0.300000	0.995953	0.053927	0.000513	1.195143	1.155900
-0.290000	0.996466	0.048721	0.000463	1.155900	1.116560
-0.280000	0.996928	0.043859	0.000416	1.116560	1.077131
-0.270000	0.997344	0.039331	0.000372	1.077131	1.037625
-0.260000	0.997716	0.035125	0.000332	1.037625	0.998048
-0.250000	0.998048	0.031230	0.000294	0.998048	0.958408
-0.240000	0.998342	0.027633	0.000260	0.958408	0.918713
-0.230000	0.998601	0.024323	0.000228	0.918713	0.878969
-0.220000	0.998829	0.021288	0.000199	0.878969	0.839183
-0.210000	0.999028	0.018516	0.000172	0.839183	0.799360
-0.200000	0.999200	0.015996	0.000148	0.799360	0.759505
-0.190000	0.999348	0.013715	0.000127	0.759505	0.719622
-0.180000	0.999475	0.011662	0.000107	0.719622	0.679716
-0.170000	0.999582	0.009825	0.000090	0.679716	0.639790
-0.160000	0.999672	0.008191	0.000075	0.639790	0.599848
-0.150000	0.999747	0.006749	0.000061	0.599848	0.559892
-0.140000	0.999808	0.005488	0.000049	0.559892	0.519926
-0.130000	0.999857	0.004394	0.000039	0.519926	0.479950
-0.120000	0.999896	0.003456	0.000030	0.479950	0.439968
-0.110000	0.999927	0.002662	0.000023	0.439968	0.399980
-0.100000	0.999950	0.002000	0.000017	0.399980	0.359988
-0.090000	0.999967	0.001458	0.000012	0.359988	0.319993
-0.080000	0.999980	0.001024	0.000008	0.319993	0.279997
-0.070000	0.999988	0.000686	0.000006	0.279997	0.239998
-0.060000	0.999994	0.000432	0.000003	0.239998	0.199999
-0.050000	0.999997	0.000250	0.000002	0.199999	0.160000
-0.040000	0.999999	0.000128	0.000001	0.160000	0.120000
-0.030000	1.000000	0.000054	0.000000	0.120000	0.080000
-0.020000	1.000000	0.000016	0.000000	0.080000	0.040000
-0.010000	1.000000	0.000002	0.000000	0.040000	-0.000000
0.000000	1.000000	-0.000000	-0.000000	-0.000000	-0.040000
0.010000	1.000000	-0.000002	-0.000000	-0.040000	-0.080000
0.020000	1.000000	-0.000016	-0.000000	-0.080000	-0.120000
0.030000	1.000000	-0.000054	-0.000001	-0.120000	-0.160000
0.040000	0.999999	-0.000128	-0.000002	-0.160000	-0.199999
0.050000	0.999997	-0.000250	-0.000003	-0.199999	-0.239998
0.060000	0.999994	-0.000432	-0.000006	-0.239998	-0.279997
0.070000	0.999988	-0.000686	-0.000008	-0.279997	-0.319993
0.080000	0.999980	-0.001024	-0.000012	-0.319993	-0.359988
0.090000	0.999967	-0.001458	-0.000017	-0.359988	-0.399980
0.100000	0.999950	-0.002000	-0.000023	-0.399980	-0.439968
0.110000	0.999927	-0.002662	-0.000030	-0.439968	-0.479950
0.120000	0.999896	-0.003456	-0.000039	-0.479950	-0.519926
0.130000	0.999857	-0.004394	-0.000049	-0.519926	-0.559892
0.140000	0.999808	-0.005488	-0.000061	-0.559892	-0.599848
0.150000	0.999747	-0.006749	-0.000075	-0.599848	-0.639790
0.160000	0.999672	-0.008191	-0.000090	-0.639790	-0.679716
0.170000	0.999582	-0.009825	-0.000107	-0.679716	-0.719622
0.180000	0.999475	-0.011662	-0.000127	-0.719622	-0.759505
0.190000	0.999348	-0.013715	-0.000148	-0.759505	-0.799360
0.200000	0.999200	-0.015996	-0.000172	-0.799360	-0.839183
